Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-08-23,39530.0,41000.0,37000.0,39530.0,31275.169921875,5559,0.0,0.0
2022-08-24,39400.0,40000.0,39400.0,39400.0,31172.306640625,4389,0.0,0.0
2022-08-25,39400.0,41400.0,39400.0,39400.0,31172.306640625,6841,0.0,0.0
2022-08-26,40000.0,40000.0,39000.0,40000.0,31647.01171875,2789,0.0,0.0
2022-08-29,39900.0,39900.0,39900.0,39900.0,31567.90625,1345,0.0,0.0
2022-08-30,39700.0,39700.0,39700.0,39700.0,31409.669921875,766,0.0,0.0
2022-08-31,40000.0,40000.0,37250.0,40000.0,31647.01171875,17558,0.0,0.0
2022-09-01,36900.0,37610.0,36900.0,36900.0,29194.375,3494,0.0,0.0
2022-09-02,39500.0,39500.0,39500.0,39500.0,31251.4296875,996,0.0,0.0
2022-09-05,39480.0,39480.0,39470.0,39480.0,31235.6171875,1903,0.0,0.0
2022-09-06,38000.0,38010.0,38000.0,38000.0,30064.66796875,1061,0.0,0.0
2022-09-07,37000.0,38000.0,37000.0,37000.0,29273.49609375,9751,0.0,0.0
2022-09-08,36600.0,36600.0,36600.0,36600.0,28957.021484375,1117,0.0,0.0
2022-09-09,36600.0,36600.0,36600.0,36600.0,28957.021484375,601,0.0,0.0
2022-09-12,37000.0,37000.0,36640.0,37000.0,29273.49609375,2403,0.0,0.0
2022-09-13,35800.0,36350.0,35000.0,35800.0,28324.087890625,2128,0.0,0.0
2022-09-14,35800.0,35800.0,35800.0,35800.0,28324.087890625,622,0.0,0.0
2022-09-15,35300.0,35300.0,35300.0,35300.0,27928.498046875,3764,0.0,0.0
2022-09-16,33720.0,35250.0,33720.0,33720.0,26678.431640625,50300,0.0,0.0
2022-09-19,33720.0,34880.0,33000.0,33720.0,26678.431640625,5743,0.0,0.0
2022-09-20,33700.0,33900.0,30400.0,33700.0,26662.61328125,10707,0.0,0.0
2022-09-21,32530.0,33870.0,32000.0,32530.0,25736.93359375,6879,0.0,0.0
2022-09-22,32530.0,32530.0,32530.0,32530.0,25736.93359375,1366,0.0,0.0
2022-09-23,31250.0,33400.0,31250.0,31250.0,24724.232421875,7506,0.0,0.0
2022-09-26,28600.0,30420.0,28600.0,28600.0,22627.6171875,4294,0.0,0.0
2022-09-27,28030.0,30050.0,28030.0,28030.0,22176.646484375,8150,0.0,0.0
2022-09-28,28800.0,29800.0,28500.0,28800.0,22785.85546875,70145,0.0,0.0
2022-09-29,28250.0,28250.0,28100.0,28250.0,22350.7109375,1157,0.0,0.0
2022-09-30,28540.0,28540.0,28250.0,28540.0,22580.150390625,1698,0.0,0.0
2022-10-03,29670.0,29670.0,29670.0,29670.0,23474.1796875,755,0.0,0.0
2022-10-04,30510.0,30510.0,30510.0,30510.0,24138.767578125,963,0.0,0.0
2022-10-05,30700.0,30700.0,30520.0,30700.0,24289.0859375,2090,0.0,0.0
2022-10-06,30700.0,30700.0,30700.0,30700.0,24289.0859375,533,0.0,0.0
2022-10-07,30600.0,30600.0,30600.0,30600.0,24209.970703125,584,0.0,0.0
2022-10-10,30600.0,30600.0,30600.0,30600.0,24209.970703125,124,0.0,0.0
2022-10-11,30600.0,30600.0,30600.0,30600.0,24209.970703125,444,0.0,0.0
2022-10-12,30600.0,30600.0,30600.0,30600.0,24209.970703125,520,0.0,0.0
2022-10-13,29250.0,30390.0,29250.0,29250.0,23141.884765625,1630,0.0,0.0
2022-10-14,30000.0,30000.0,29980.0,30000.0,23735.271484375,916,0.0,0.0
2022-10-17,30000.0,30000.0,30000.0,30000.0,23735.271484375,0,0.0,0.0
2022-10-18,29220.0,29230.0,29200.0,29220.0,23118.146484375,2033,0.0,0.0
2022-10-19,29000.0,30400.0,29000.0,29000.0,22944.08984375,6074,0.0,0.0
2022-10-20,29000.0,30400.0,29000.0,29000.0,22944.08984375,6074,0.0,0.0
2022-10-21,28500.0,28500.0,28500.0,28500.0,22548.498046875,4739,0.0,0.0
2022-10-24,27000.0,28250.0,26350.0,27000.0,21361.73828125,3147,0.0,0.0
2022-10-25,26500.0,27030.0,26500.0,26500.0,20966.146484375,5129,0.0,0.0
2022-10-26,26540.0,27300.0,26540.0,26540.0,20997.794921875,2354,0.0,0.0
2022-10-27,26000.0,26520.0,26000.0,26000.0,20570.5625,10997,0.0,0.0
2022-10-28,26000.0,26100.0,25990.0,26000.0,20570.5625,7851,0.0,0.0
2022-10-31,26000.0,26200.0,25500.0,26000.0,20570.5625,3260,0.0,0.0
2022-11-01,27000.0,27940.0,25500.0,27000.0,21361.73828125,7876,0.0,0.0
2022-11-02,28000.0,28080.0,26700.0,28000.0,22152.91796875,9338,0.0,0.0
2022-11-03,27570.0,28000.0,27570.0,27570.0,21812.70703125,3054,0.0,0.0
2022-11-04,27310.0,27980.0,27000.0,27310.0,21607.005859375,4532,0.0,0.0
