Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-07-10,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,4487,0.0,0.0
2023-07-11,90.0,90.0,90.0,90.0,90.0,2842,0.0,0.0
2023-07-12,89.26000213623047,89.26000213623047,89.26000213623047,89.26000213623047,89.26000213623047,20495,0.0,0.0
2023-07-13,90.0,90.0,90.0,90.0,90.0,13344,0.0,0.0
2023-07-14,89.93000030517578,89.93000030517578,89.93000030517578,89.93000030517578,89.93000030517578,2850,0.0,0.0
2023-07-17,90.0,90.0,90.0,90.0,90.0,2718,0.0,0.0
2023-07-18,84.9000015258789,85.0,84.9000015258789,85.0,85.0,447168,0.0,0.0
2023-07-19,85.0,85.0,85.0,85.0,85.0,130890,0.0,0.0
2023-07-20,85.0,85.0,85.0,85.0,85.0,0,0.0,0.0
2023-07-21,84.16999816894531,84.16999816894531,84.16999816894531,84.16999816894531,84.16999816894531,21605,0.0,0.0
2023-07-24,85.0,85.0,85.0,85.0,85.0,331735,0.0,0.0
2023-07-25,85.0,85.0,85.0,85.0,85.0,40791,0.0,0.0
2023-07-26,85.0,85.0,85.0,85.0,85.0,69744,0.0,0.0
2023-07-27,85.0,87.0,85.0,85.0,85.0,1537170,0.0,0.0
2023-07-28,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,212236,0.0,0.0
2023-07-31,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,0,0.0,0.0
2023-08-01,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,94308,0.0,0.0
2023-08-02,84.9000015258789,84.9000015258789,84.9000015258789,84.88999938964844,84.88999938964844,3564609,0.0,0.0
2023-08-03,82.30000305175781,83.0,82.30000305175781,83.0,83.0,681875,0.0,0.0
2023-08-04,83.0,83.0,83.0,83.0,83.0,0,0.0,0.0
2023-08-07,83.0,83.0,83.0,83.0,83.0,0,0.0,0.0
2023-08-08,88.9000015258789,88.9000015258789,83.0,83.0,83.0,728268,0.0,0.0
2023-08-09,85.0,85.0,85.0,85.0,85.0,130665,0.0,0.0
2023-08-10,85.0999984741211,85.0999984741211,85.0999984741211,85.0999984741211,85.0999984741211,2210,0.0,0.0
2023-08-11,85.0,85.0,85.0,85.0,85.0,65934150,0.0,0.0
2023-08-14,85.0,85.0,85.0,85.0,85.0,37629,0.0,0.0
2023-08-15,85.0,85.0,85.0,85.0,85.0,7280,0.0,0.0
2023-08-16,85.0,85.0,85.0,85.0,85.0,10150,0.0,0.0
2023-08-17,85.0,85.0,85.0,85.0,85.0,29549,0.0,0.0
2023-08-18,81.3499984741211,81.3499984741211,81.3499984741211,81.3499984741211,81.3499984741211,167719,0.0,0.0
2023-08-21,81.3499984741211,81.3499984741211,81.3499984741211,81.3499984741211,81.3499984741211,0,0.0,0.0
2023-08-22,85.0,85.0,85.0,85.0,85.0,120812,0.0,0.0
2023-08-23,81.19999694824219,85.0,81.19999694824219,85.0,85.0,692592,0.0,0.0
2023-08-24,85.0,85.0,85.0,85.0,85.0,11119,0.0,0.0
2023-08-25,86.16999816894531,86.16999816894531,86.16999816894531,86.16999816894531,86.16999816894531,50556,0.0,0.0
2023-08-28,80.19999694824219,80.19999694824219,80.19999694824219,80.19999694824219,80.19999694824219,10074,0.0,0.0
2023-08-29,82.02999877929688,82.02999877929688,82.02999877929688,82.02999877929688,82.02999877929688,53946,0.0,0.0
2023-08-30,84.0999984741211,84.0999984741211,84.0999984741211,84.0999984741211,84.0999984741211,13968,0.0,0.0
2023-08-31,83.41999816894531,83.41999816894531,83.41999816894531,83.41999816894531,83.41999816894531,32602,0.0,0.0
2023-09-01,83.94999694824219,83.94999694824219,83.94999694824219,83.94999694824219,83.94999694824219,7412,0.0,0.0
2023-09-04,83.94999694824219,83.94999694824219,83.94999694824219,83.94999694824219,83.94999694824219,0,0.0,0.0
2023-09-05,80.0,80.0,80.0,80.0,80.0,2888,0.0,0.0
2023-09-06,85.0,85.0,85.0,85.0,85.0,21006,0.0,0.0
2023-09-07,84.5,84.5,84.5,84.5,84.5,46055,0.0,0.0
2023-09-08,85.0,85.0,85.0,85.0,85.0,6947,0.0,0.0
2023-09-11,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,60618,0.0,0.0
2023-09-12,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,0,0.0,0.0
2023-09-13,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,0,0.0,0.0
2023-09-14,85.0,85.0,85.0,85.0,85.0,3789,0.0,0.0
2023-09-15,70.61000061035156,70.61000061035156,70.61000061035156,70.61000061035156,70.61000061035156,14695,0.0,0.0
2023-09-18,75.48999786376953,75.48999786376953,75.48999786376953,75.48999786376953,75.48999786376953,32643,0.0,0.0
2023-09-19,85.0,85.0,85.0,85.0,85.0,3389,0.0,0.0
2023-09-20,80.0,80.0,80.0,80.0,80.0,186,0.0,0.0
2023-09-21,85.0,85.0,85.0,85.0,85.0,3273,0.0,0.0
2023-09-22,61.0,61.0,61.0,61.0,61.0,8254,0.0,0.0
2023-09-25,80.0,80.0,80.0,80.0,80.0,500,0.0,0.0
2023-09-26,80.0,80.0,80.0,80.0,80.0,0,0.0,0.0
2023-09-27,85.0,85.0,85.0,85.0,85.0,26293,0.0,0.0
2023-09-28,85.0,85.0,85.0,85.0,85.0,73799,0.0,0.0
2023-09-29,80.0,80.0,80.0,80.0,80.0,74451,0.0,0.0
2023-10-02,80.0,80.0,80.0,80.0,80.0,15000,0.0,0.0
2023-10-03,85.0,85.0,85.0,85.0,85.0,10175,0.0,0.0
2023-10-04,78.12999725341797,78.12999725341797,78.12999725341797,78.12999725341797,78.12999725341797,30000,0.0,0.0
2023-10-05,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,13082,0.0,0.0
2023-10-06,68.26000213623047,68.26000213623047,68.26000213623047,68.26000213623047,68.26000213623047,6488,0.0,0.0
2023-10-09,78.94999694824219,80.0,78.94999694824219,80.0,80.0,483134,0.0,0.0
2023-10-10,77.0,77.0,77.0,77.0,77.0,321692,0.0,0.0
2023-10-11,77.0,77.0,77.0,77.0,77.0,84235,0.0,0.0
2023-10-12,79.91999816894531,79.91999816894531,79.91999816894531,79.91999816894531,79.91999816894531,15407,0.0,0.0
2023-10-13,77.0,77.0,77.0,77.0,77.0,9720,0.0,0.0
2023-10-16,77.0,77.0,77.0,77.0,77.0,0,0.0,0.0
2023-10-17,77.0,77.0,77.0,77.0,77.0,69293,0.0,0.0
2023-10-18,76.37000274658203,76.37000274658203,76.37000274658203,76.37000274658203,76.37000274658203,106737,0.0,0.0
2023-10-19,77.0,77.0,77.0,77.0,77.0,100273,0.0,0.0
2023-10-20,77.0,77.0,77.0,77.0,77.0,27190,0.0,0.0
2023-10-23,76.47000122070312,76.47000122070312,76.47000122070312,76.47000122070312,76.47000122070312,16224,0.0,0.0
2023-10-24,77.0,77.0,77.0,77.0,77.0,144721,0.0,0.0
2023-10-25,77.0,77.0,77.0,77.0,77.0,0,0.0,0.0
2023-10-26,77.0,77.0,77.0,77.0,77.0,138717,0.0,0.0
2023-10-27,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,182254,0.0,0.0
2023-10-30,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,184526,0.0,0.0
2023-10-31,72.25,72.25,72.25,72.25,72.25,201100,0.0,0.0
2023-11-01,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,1221,0.0,0.0
2023-11-02,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,380,0.0,0.0
2023-11-03,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,201490,0.0,0.0
2023-11-06,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,0,0.0,0.0
2023-11-07,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,1325,0.0,0.0
2023-11-08,78.5,78.5,78.5,78.5,78.5,267888,0.0,0.0
2023-11-09,78.5,78.5,78.5,78.5,78.5,3371,0.0,0.0
2023-11-10,78.5,78.5,78.5,78.5,78.5,0,0.0,0.0
2023-11-13,78.5,78.5,78.5,78.5,78.5,0,0.0,0.0
2023-11-14,78.5,78.5,78.5,78.5,78.5,229585,0.0,0.0
2023-11-15,78.5,78.5,78.5,78.5,78.5,108814,0.0,0.0
2023-11-16,78.5,78.5,78.5,78.5,78.5,20000,0.0,0.0
2023-11-17,78.5,78.5,78.5,78.5,78.5,16653,0.0,0.0
2023-11-20,78.5,78.5,78.5,78.5,78.5,125694,0.0,0.0
2023-11-21,78.5,78.5,78.5,78.5,78.5,5292,0.0,0.0
2023-11-22,78.5,78.5,78.5,78.5,78.5,439,0.0,0.0
2023-11-23,78.5,78.5,78.5,78.5,78.5,10696,0.0,0.0
2023-11-24,78.5,78.5,78.5,78.5,78.5,50000,0.0,0.0
2023-11-27,78.5,78.5,78.5,78.5,78.5,6307,0.0,0.0
2023-11-28,78.5,78.5,78.5,78.5,78.5,16275,0.0,0.0
2023-11-29,78.5,78.5,78.5,78.5,78.5,8837,0.0,0.0
2023-11-30,78.5,78.5,78.5,78.5,78.5,7483,0.0,0.0
2023-12-01,78.5,78.5,78.5,78.5,78.5,407,0.0,0.0
2023-12-04,78.5,78.5,78.5,78.5,78.5,18315,0.0,0.0
2023-12-05,78.5,78.5,78.5,78.5,78.5,23070,0.0,0.0
2023-12-06,78.5,78.5,78.5,78.5,78.5,9990,0.0,0.0
2023-12-07,78.5,78.5,78.5,78.5,78.5,215142,0.0,0.0
2023-12-08,78.5,78.5,78.5,78.5,78.5,0,0.0,0.0
2023-12-11,78.5,78.5,78.5,78.5,78.5,467989,0.0,0.0
2023-12-12,78.5,78.5,78.5,78.5,78.5,334329,0.0,0.0
2023-12-13,78.5,78.5,78.5,78.5,78.5,135712,0.0,0.0
2023-12-14,78.5,78.5,78.5,78.5,78.5,287950,0.0,0.0
2023-12-15,78.5,78.5,78.5,78.5,78.5,22297,0.0,0.0
2023-12-18,78.5,78.5,78.5,78.5,78.5,39047,0.0,0.0
2023-12-19,78.5,78.5,78.5,78.5,78.5,403538,0.0,0.0
2023-12-20,78.0,87.0,78.0,87.0,87.0,532513,0.0,0.0
2023-12-21,88.0,88.0,88.0,88.0,88.0,604469,0.0,0.0
2023-12-22,88.0,88.0,88.0,88.0,88.0,432,0.0,0.0
2023-12-25,88.0,88.0,88.0,88.0,88.0,0,0.0,0.0
2023-12-26,88.0,88.0,88.0,88.0,88.0,166276,0.0,0.0
2023-12-27,88.0,88.0,88.0,88.0,88.0,9966,0.0,0.0
2023-12-28,95.0,95.0,95.0,95.0,95.0,174691,0.0,0.0
2023-12-29,95.0,95.0,95.0,95.0,95.0,0,0.0,0.0
2024-01-01,95.0,95.0,95.0,95.0,95.0,0,0.0,0.0
2024-01-02,95.0,95.0,95.0,95.0,95.0,211304,0.0,0.0
2024-01-03,95.0,95.0,95.0,95.0,95.0,8569,0.0,0.0
