Date,Celsia,Banco de Bogota,Ecopetrol,ETB,Nutresa,Banco Davivienda PF,Promigas,Mineros SA,Grupo Bolivar
2023-05-10,2233.02490234375,29039.9296875,1308.2703857421875,105.37999725341797,55121.328125,18499.908203125,3080.014404296875,2151.93359375,53812.53515625
2023-05-11,2170.024169921875,29417.806640625,1315.1923828125,105.0,53179.9375,18043.6953125,3091.88916015625,2086.727783203125,53812.53515625
2023-05-12,2197.69921875,29337.40234375,1337.217041015625,103.5,53126.75390625,18146.111328125,3117.123046875,2129.104736328125,53812.53515625
2023-05-15,2242.3037109375,29176.611328125,1314.5628662109375,102.22000122070312,54039.828125,18155.419921875,3150.69189453125,2016.792236328125,56933.57421875
2023-05-16,2178.106689453125,29175.890625,1298.8309326171875,102.22000122070312,54518.53125,17689.896484375,3117.123046875,2147.853515625,55065.16796875
2023-05-17,2193.629150390625,28133.091796875,1324.002197265625,102.87000274658203,54084.15234375,17671.275390625,3135.23193359375,2009.7130126953125,55065.16796875
2023-05-18,2197.69921875,28935.41015625,1329.665771484375,103.77999877929688,54066.421875,17689.896484375,3128.7900390625,2116.855712890625,55065.16796875
2023-05-19,2197.69921875,28139.4609375,1343.510009765625,100.88999938964844,52621.4609375,17689.896484375,3119.4609375,2065.23876953125,55065.16796875
2023-05-22,2197.69921875,28139.4609375,1343.510009765625,100.88999938964844,52621.4609375,17689.896484375,3119.4609375,2065.23876953125,55065.16796875
2023-05-23,2220.490234375,28911.29296875,1334.699951171875,95.33999633789062,53171.0859375,17596.791015625,3117.123046875,2032.2913818359375,55065.16796875
2023-05-24,2105.721435546875,27182.724609375,1330.92431640625,92.77999877929688,51238.5546875,17596.791015625,3108.973876953125,2030.861328125,55065.16796875
2023-05-25,2116.302978515625,27346.265625,1312.675048828125,92.55999755859375,51238.5546875,17224.373046875,3114.369384765625,1999.86376953125,56166.48046875
2023-05-26,2115.48876953125,27450.994140625,1299.4603271484375,92.5,51238.5546875,17067.07421875,3080.7568359375,1999.86376953125,57166.875
2023-05-29,2122.399658203125,28195.021484375,1296.31396484375,100.88999938964844,51238.5546875,16945.060546875,3094.650390625,2048.099853515625,57166.875
2023-05-30,2117.116943359375,27992.466796875,1268.6256103515625,100.0,51238.5546875,16665.74609375,3117.123046875,1999.86376953125,58007.57421875
2023-05-31,2197.69921875,27384.8125,1281.211181640625,95.87000274658203,51238.5546875,16488.845703125,2968.688720703125,1949.866943359375,58932.33984375
2023-06-01,2189.5595703125,26331.564453125,1298.8309326171875,100.05000305175781,51238.5546875,17410.58203125,2968.688720703125,1910.86962890625,58848.26171875
2023-06-02,2311.65380859375,26696.150390625,1331.553466796875,100.0,51238.5546875,17941.28125,3096.342041015625,1949.866943359375,60109.29296875
2023-06-05,2279.095703125,27182.267578125,1315.1923828125,99.98999786376953,51238.5546875,18146.111328125,3042.90576171875,1949.866943359375,60109.29296875
2023-06-06,2311.65380859375,27862.83984375,1348.5439453125,99.97000122070312,51238.5546875,18844.396484375,3127.51318359375,1925.8687744140625,63892.40234375
2023-06-07,2262.816162109375,27684.59375,1365.53466796875,95.0,51238.5546875,19179.57421875,3217.31640625,1949.866943359375,63051.69921875
2023-06-08,2258.74609375,27170.990234375,1366.1636962890625,99.93000030517578,51377.3984375,19030.60546875,3235.87109375,1949.866943359375,62524.87109375
2023-06-09,,,,,51377.3984375,,,,
2023-06-12,,,,,51377.3984375,,,,
2023-06-13,2345.02587890625,27229.173828125,1342.8804931640625,95.0,51377.3984375,19365.783203125,3264.072998046875,1899.8704833984375,63209.359375
2023-06-14,2279.095703125,26736.662109375,1348.5439453125,94.97000122070312,51377.3984375,19086.46875,3319.684326171875,1921.868896484375,63209.359375
2023-06-15,2327.933349609375,26493.59765625,1354.8367919921875,95.0,51377.3984375,19086.46875,3355.986328125,1904.8702392578125,63141.8984375
2023-06-16,2230.258056640625,26250.5390625,1384.4130859375,90.8499984741211,51359.62109375,19002.673828125,3568.390625,1904.8702392578125,59188.16796875
2023-06-19,2230.258056640625,26250.5390625,1384.4130859375,90.8499984741211,51359.62109375,19002.673828125,3568.390625,1904.8702392578125,59188.16796875
2023-06-20,2235.954833984375,26250.57421875,1342.8804931640625,92.2300033569336,50630.73046875,18993.36328125,3651.807861328125,1896.240478515625,59179.7421875
2023-06-21,2226.188232421875,25926.458984375,1374.9736328125,94.9000015258789,48861.85546875,18714.048828125,3629.408447265625,1899.8704833984375,61169.84375
2023-06-22,2230.258056640625,26893.841796875,1351.6905517578125,94.31999969482422,47999.640625,18890.947265625,3607.009033203125,1899.8704833984375,61489.59375
2023-06-23,2185.489501953125,25278.298828125,1346.65625,94.80000305175781,47701.25,18620.9453125,3591.183349609375,1899.8704833984375,61481.17578125
2023-06-26,2191.830078125,26542.208984375,1374.9736328125,92.19999694824219,47644.0859375,18360.251953125,3379.783203125,1884.871337890625,59978.6015625
2023-06-27,2181.41943359375,26747.203125,1346.65625,91.76000213623047,47092.984375,18788.533203125,3543.67431640625,1888.87109375,61540.203125
2023-06-28,2197.69921875,25317.966796875,1352.948974609375,90.0,45634.0,18620.9453125,3293.58544921875,1849.8739013671875,61540.203125
